id,event_type,event_cause,start_datetime,latitude,longitude,corridor,zone,junction,priority,requires_road_closure,hour,day_of_week,month,is_weekend,duration_hours,duration_known,duration_bucket,is_high_priority,road_closure,severity_score,severity_label,police_station,veh_type
FKID002429,unplanned,vehiclebreakdown,2024-03-04 00:03:19.594000+00:00,12.9227216,77.5434673,Non-corridor,,,Low,False,0,0,3,0,0.9552679169444445,1,short,0,0,0,Low,Banashankari,bmtc_bus
FKID002569,unplanned,vehiclebreakdown,2024-03-22 06:17:24.552000+00:00,12.9192208,77.5422099,Non-corridor,,,Low,False,6,4,3,0,0.32467136166666666,1,short,0,0,0,Low,Banashankari,bmtc_bus
FKID003068,unplanned,vehiclebreakdown,2024-03-26 08:12:50.932000+00:00,12.919537,77.542205,Non-corridor,,,Low,False,8,1,3,0,1.4129497052777777,1,medium,0,0,0,Low,Banashankari,bmtc_bus
FKID004895,unplanned,vehiclebreakdown,2023-12-12 20:42:14.349000+00:00,12.9198233,77.542495,Non-corridor,West Zone 1,,Low,False,20,1,12,0,1.9217682794444444,1,medium,0,0,0,Low,Banashankari,lcv
FKID005668,unplanned,vehiclebreakdown,2024-01-16 05:56:03.596000+00:00,12.9191487,77.542111,Non-corridor,West Zone 1,,Low,False,5,1,1,0,0.9574165763888889,1,short,0,0,0,Low,Banashankari,lcv
FKID001865,planned,procession,2024-03-17 21:05:02.833000+00:00,12.9510377,77.5747268,Non-corridor,,,Low,False,21,6,3,1,0.9849430005555555,0,short,0,0,0,Low,V.V.Puram (C.Pet),
FKID000005,unplanned,accident,2023-11-28 03:07:27.292421+00:00,13.0664854,77.5998755,Non-corridor,North Zone 1,,Low,False,3,1,11,0,0.9849430005555555,0,short,0,0,0,Low,Hebbala,
FKID002076,unplanned,construction,2024-01-23 19:20:12.872000+00:00,13.096255,77.600185,Bellary Road 2,,SantheCircle,High,False,19,1,1,0,833.4487914113889,1,extended,1,0,45,Medium,Yelahanka,
FKID008085,unplanned,vehiclebreakdown,2024-01-25 04:29:29.176000+00:00,13.0945429,77.6006646,Bellary Road 2,,SantheCircle,High,False,4,3,1,0,0.38562982583333333,1,short,1,0,25,Low,Yelahanka,others
FKID000190,unplanned,vehiclebreakdown,2024-02-01 03:27:29.438000+00:00,13.0976738,77.5990251,Bellary Road 2,,,High,False,3,3,2,0,0.9849430005555555,0,short,1,0,25,Low,Yelahanka,heavy_vehicle
FKID001753,unplanned,vehiclebreakdown,2024-02-21 21:14:44.999000+00:00,13.0976588,77.5989724,Bellary Road 2,,,High,False,21,2,2,0,0.9849430005555555,0,short,1,0,25,Low,Yelahanka,bmtc_bus
FKID003189,unplanned,road_conditions,2024-03-28 19:28:03.038000+00:00,13.09786538,77.59902085,Bellary Road 2,,,High,False,19,3,3,0,0.9849430005555555,0,short,1,0,25,Low,Yelahanka,
FKID003233,unplanned,construction,2024-03-29 05:49:32.533000+00:00,13.097771,77.5989832,Bellary Road 2,,,High,False,5,4,3,0,0.9849430005555555,0,short,1,0,25,Low,Yelahanka,
FKID006369,unplanned,vehiclebreakdown,2023-11-30 20:16:44.281000+00:00,13.097869,77.5991048,Bellary Road 2,North Zone 2,SantheCircle,High,False,20,3,11,0,0.9849430005555555,0,short,1,0,25,Low,Yelahanka,heavy_vehicle
FKID007438,unplanned,vehiclebreakdown,2024-01-03 04:52:09.778000+00:00,13.0977513,77.5990296,Bellary Road 2,North Zone 2,SantheCircle,High,False,4,2,1,0,0.9849430005555555,0,short,1,0,25,Low,Yelahanka,taxi
FKID008083,planned,construction,2024-01-25 04:11:59.574000+00:00,13.0975969,77.59905,Bellary Road 2,,SantheCircle,High,True,4,3,1,0,0.9849430005555555,0,short,1,1,65,Medium,Yelahanka,
FKID005897,unplanned,vehiclebreakdown,2023-11-14 08:59:24.668000+00:00,13.0735552,77.5929815,Bellary Road 2,North Zone 1,JakkurCrossJunction,High,False,8,1,11,0,0.9849430005555555,0,short,1,0,25,Low,Hebbala,others
FKID005898,unplanned,vehiclebreakdown,2023-11-14 09:02:39.531000+00:00,13.073505,77.5929067,Bellary Road 2,North Zone 1,JakkurCrossJunction,High,False,9,1,11,0,0.9849430005555555,0,short,1,0,25,Low,Hebbala,private_bus
FKID008090,unplanned,vehiclebreakdown,2024-01-25 05:37:37.369000+00:00,13.0722094,77.5940609,Bellary Road 2,,JakkurCrossJunction,High,False,5,3,1,0,0.9849430005555555,0,short,1,0,25,Low,Hebbala,others
FKID004674,unplanned,construction,2023-12-09 20:55:11.662000+00:00,13.0904756,77.60245,Non-corridor,North Zone 2,,Low,False,20,5,12,1,127.69119189666667,1,extended,0,0,20,Low,Yelahanka,
FKID000362,unplanned,vehiclebreakdown,2024-03-08 20:29:10.806000+00:00,13.0467793,77.5657141,ORR North 2,,,High,False,20,4,3,0,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,heavy_vehicle
FKID001987,unplanned,vehiclebreakdown,2024-02-25 19:26:20.677000+00:00,13.0460978,77.5652014,ORR North 2,,,High,False,19,6,2,1,0.9849430005555555,0,short,1,0,25,Low,Kodigehalli,truck
FKID000725,unplanned,vehiclebreakdown,2024-03-10 23:26:49.109000+00:00,13.0400857,77.5186436,Tumkur Road,,,High,False,23,6,3,1,0.3308129125,1,short,1,0,25,Low,Peenya,bmtc_bus
FKID001230,unplanned,vehiclebreakdown,2024-03-13 20:42:16.946000+00:00,13.0400959,77.5185915,Tumkur Road,,,High,False,20,2,3,0,0.9849430005555555,0,short,1,0,25,Low,Peenya,lcv
FKID002022,unplanned,vehiclebreakdown,2024-03-17 23:09:56.622000+00:00,13.04013,77.5187098,Tumkur Road,,,High,False,23,6,3,1,1.1876045430555557,1,medium,1,0,25,Low,Peenya,bmtc_bus
FKID002500,unplanned,vehiclebreakdown,2024-03-05 02:21:45.802000+00:00,13.0400877,77.5186791,Tumkur Road,,,High,False,2,1,3,0,0.24664997388888887,1,short,1,0,25,Low,Peenya,lcv
FKID000999,unplanned,vehiclebreakdown,2024-03-12 18:24:53.862000+00:00,13.039201,77.5203316,Tumkur Road,,,High,False,18,1,3,0,1.2941416536111112,1,medium,1,0,25,Low,Peenya,heavy_vehicle
FKID007010,unplanned,vehiclebreakdown,2023-12-19 02:52:49.381000+00:00,13.0403758,77.518198,Tumkur Road,North Zone 2,JalahalliCross(SM Circle),High,False,2,1,12,0,0.9849430005555555,0,short,1,0,25,Low,Chikkabanavara,bmtc_bus
FKID005462,unplanned,vehiclebreakdown,2023-12-23 03:10:48.327000+00:00,12.8676382,77.5819101,Non-corridor,South Zone 1,,Low,False,3,5,12,1,0.9849430005555555,0,short,0,0,0,Low,Thalagattapura,heavy_vehicle
FKID005401,unplanned,accident,2023-12-19 22:40:09.437000+00:00,12.8967191,77.5723686,Non-corridor,South Zone 2,,Low,False,22,1,12,0,0.9849430005555555,0,short,0,0,0,Low,J.P. Nagar,
FKID003544,unplanned,vehiclebreakdown,2024-04-02 06:38:45.177000+00:00,12.9151685,77.5998241,Bannerghata Road,,,High,False,6,1,4,0,0.6291774038888889,1,short,1,0,25,Low,Mico Layout,private_car
FKID007962,unplanned,vehiclebreakdown,2024-01-20 13:52:56.404000+00:00,12.9151988,77.5999584,Bannerghata Road,,JayadevaHospitalJunc,High,False,13,5,1,1,0.9849430005555555,0,short,1,0,25,Low,Mico Layout,heavy_vehicle
FKID007134,unplanned,vehiclebreakdown,2023-12-22 22:28:50.256000+00:00,12.9156014,77.5999341,Bannerghata Road,South Zone 1,JayadevaHospitalJunc,High,False,22,4,12,0,0.9849430005555555,0,short,1,0,25,Low,Mico Layout,lcv
FKID008168,unplanned,vehiclebreakdown,2024-01-29 21:10:59.778000+00:00,12.9177748,77.6000238,Bannerghata Road,,JayadevaHospitalJunc,High,False,21,0,1,0,0.3605848063888889,1,short,1,0,25,Low,Mico Layout,lcv
FKID003914,unplanned,waterlogging,2024-04-06 06:42:29.675000+00:00,12.9947561,77.5958288,Non-corridor,,,Low,False,6,5,4,1,15.812352229444445,1,extended,0,0,20,Low,High ground,
FKID001644,unplanned,vehiclebreakdown,2024-02-20 06:56:59.478000+00:00,13.0147144,77.5854668,Bellary Road 1,,,High,False,6,1,2,0,0.21469557555555557,1,short,1,0,25,Low,R.T. Nagar,bmtc_bus
FKID001654,unplanned,vehiclebreakdown,2024-02-20 11:14:05.944000+00:00,13.0144881,77.5842961,Bellary Road 1,,,High,False,11,1,2,0,0.9849430005555555,0,short,1,0,25,Low,R.T. Nagar,bmtc_bus
FKID002317,unplanned,vehiclebreakdown,2024-03-01 21:45:59.456000+00:00,13.0145783,77.5850567,Bellary Road 1,,,High,True,21,4,3,0,0.9849430005555555,0,short,1,1,65,Medium,R.T. Nagar,lcv
FKID006125,unplanned,vehiclebreakdown,2023-11-21 19:39:06.060000+00:00,13.0146181,77.5844666,Bellary Road 1,North Zone 2,MekhriCircle,High,False,19,1,11,0,0.9849430005555555,0,short,1,0,25,Low,R.T. Nagar,heavy_vehicle
FKID006170,unplanned,vehiclebreakdown,2023-11-22 22:34:07.899000+00:00,13.0136878,77.5882148,Non-corridor,North Zone 2,MekhriCircle,Low,False,22,2,11,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,heavy_vehicle
FKID007218,unplanned,vehiclebreakdown,2023-12-26 04:47:25.153000+00:00,13.0143881,77.5847013,Bellary Road 1,West Zone 2,MekhriCircle,High,False,4,1,12,0,0.9849430005555555,0,short,1,0,25,Low,Sadashivanagar,private_car
FKID007236,unplanned,vehiclebreakdown,2023-12-26 21:52:19.283000+00:00,13.0144341,77.5853537,Bellary Road 1,West Zone 2,MekhriCircle,High,False,21,1,12,0,1.3915274419444443,1,medium,1,0,25,Low,R.T. Nagar,bmtc_bus
FKID007313,unplanned,vehiclebreakdown,2023-12-29 02:10:33.087000+00:00,13.0146867,77.58517,Bellary Road 1,North Zone 2,MekhriCircle,High,False,2,4,12,0,0.09417622388888888,1,short,1,0,25,Low,R.T. Nagar,heavy_vehicle
FKID008048,unplanned,vehiclebreakdown,2024-01-24 04:22:07.196000+00:00,13.0145131,77.5852629,Bellary Road 1,,MekhriCircle,High,False,4,2,1,0,0.9849430005555555,0,short,1,0,25,Low,R.T. Nagar,auto
FKID002723,unplanned,tree_fall,2024-03-07 05:36:19.126000+00:00,13.0018141,77.5944199,Non-corridor,,,Low,False,5,3,3,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,
FKID002729,unplanned,tree_fall,2024-03-07 05:44:30.928000+00:00,13.0039464,77.5937308,Non-corridor,,,Low,False,5,3,3,0,529.72972357,1,extended,0,0,20,Low,R.T. Nagar,
FKID004695,unplanned,congestion,2023-11-19 23:08:09.540000+00:00,13.0010805,77.5947981,Non-corridor,Central Zone 2,"PriyadarshiniHotel,Jayamahal,RT Nagar",Low,False,23,6,11,1,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,
FKID001284,unplanned,vehiclebreakdown,2024-03-14 06:49:33.952000+00:00,12.9998719,77.5950313,Non-corridor,,,Low,False,6,3,3,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,ksrtc_bus
FKID006218,unplanned,vehiclebreakdown,2023-11-25 22:18:20.247000+00:00,12.9983888,77.5957696,Non-corridor,Central Zone 2,"PriyadarshiniHotel,Jayamahal,RT Nagar",Low,False,22,5,11,1,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,lcv
FKID008072,unplanned,vehiclebreakdown,2024-01-24 21:30:13.072000+00:00,12.99928,77.595185,Non-corridor,,"PriyadarshiniHotel,Jayamahal,RT Nagar",Low,False,21,2,1,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,private_bus
FKID000648,unplanned,vehiclebreakdown,2024-02-07 19:27:16.631000+00:00,12.99572,77.5960333,Non-corridor,,,Low,False,19,2,2,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,others
FKID002106,unplanned,waterlogging,2024-03-18 21:31:29.263000+00:00,12.9959395,77.5959461,Non-corridor,,,Low,False,21,0,3,0,2.0552209605555554,1,medium,0,0,20,Low,R.T. Nagar,
FKID002277,unplanned,vehiclebreakdown,2024-03-19 23:43:55.011000+00:00,12.9971793,77.5957187,Non-corridor,,,Low,False,23,1,3,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,bmtc_bus
FKID002766,unplanned,tree_fall,2024-03-07 06:09:05.242000+00:00,12.9969965,77.595942,Non-corridor,,,Low,False,6,3,3,0,648.8764590813888,1,extended,0,0,20,Low,R.T. Nagar,
FKID003078,unplanned,waterlogging,2024-03-26 21:25:56.492000+00:00,12.9963473,77.5959367,Non-corridor,,,Low,False,21,1,3,0,3.8344901580555555,1,medium,0,0,20,Low,R.T. Nagar,
FKID003909,unplanned,waterlogging,2024-04-06 06:44:05.302000+00:00,12.9961149,77.5960884,Non-corridor,,,Low,False,6,5,4,1,237.81136676694445,1,extended,0,0,20,Low,R.T. Nagar,
FKID000095,unplanned,tree_fall,2024-03-07 21:47:02.800000+00:00,13.0078566,77.5920655,Non-corridor,,,Low,False,21,3,3,0,0.14366968777777778,1,short,0,0,0,Low,R.T. Nagar,
FKID001621,unplanned,vehiclebreakdown,2024-02-20 02:16:45.550000+00:00,13.00594,77.5930776,Non-corridor,,,Low,False,2,1,2,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,bmtc_bus
FKID002485,unplanned,vehiclebreakdown,2024-03-21 06:22:23.053000+00:00,13.0077059,77.5922018,Non-corridor,,,Low,False,6,3,3,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,private_bus
FKID002707,unplanned,tree_fall,2024-03-07 05:30:21.624000+00:00,13.00701,77.59236,Non-corridor,,,Low,False,5,3,3,0,0.9849430005555555,0,short,0,0,0,Low,Sadashivanagar,
FKID003462,unplanned,vehiclebreakdown,2024-03-31 06:19:03.659000+00:00,13.0066993,77.5929994,Non-corridor,,,Low,False,6,6,3,1,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,lcv
FKID005135,unplanned,vehiclebreakdown,2024-01-28 05:01:38.284000+00:00,13.0058476,77.593119,Non-corridor,,,Low,False,5,6,1,1,0.3612743,1,short,0,0,0,Low,R.T. Nagar,bmtc_bus
FKID005910,unplanned,vehiclebreakdown,2023-11-14 22:26:02.660000+00:00,13.0046705,77.5936294,Non-corridor,Central Zone 2,"PriyadarshiniHotel,Jayamahal,RT Nagar",Low,False,22,1,11,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,bmtc_bus
FKID007433,unplanned,vehiclebreakdown,2024-01-02 23:43:19.268000+00:00,13.0066075,77.5930196,Non-corridor,North Zone 2,CIL CrossJunction-JayamahalRd,Low,False,23,1,1,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,bmtc_bus
FKID000416,unplanned,vehiclebreakdown,2024-02-04 05:55:55.109000+00:00,13.0102,77.5903783,Non-corridor,,,Low,False,5,6,2,1,0.2642380372222222,1,short,0,0,0,Low,R.T. Nagar,auto
FKID002778,unplanned,waterlogging,2024-03-07 06:20:21.938000+00:00,13.0098571,77.5907168,Non-corridor,,,Low,False,6,3,3,0,3.133417198888889,1,medium,0,0,20,Low,R.T. Nagar,
FKID003619,unplanned,waterlogging,2024-04-03 07:01:42.800000+00:00,13.0098946,77.5906027,Non-corridor,,,Low,False,7,2,4,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,
FKID003906,unplanned,waterlogging,2024-04-06 06:32:43.675000+00:00,13.0100214,77.5905302,Non-corridor,,,Low,False,6,5,4,1,120.62535404666666,1,extended,0,0,20,Low,R.T. Nagar,
FKID007343,unplanned,vehiclebreakdown,2023-12-30 01:44:40.618000+00:00,13.0089306,77.5912608,Non-corridor,West Zone 2,CIL CrossJunction-JayamahalRd,Low,False,1,5,12,1,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,lcv
FKID004556,unplanned,vehiclebreakdown,2023-11-15 08:32:15.342000+00:00,13.0060289,77.5932338,Non-corridor,North Zone 2,,Low,False,8,2,11,0,0.9849430005555555,0,short,0,0,0,Low,R.T. Nagar,private_bus
FKID007787,planned,procession,2024-01-14 21:35:56.512000+00:00,12.9670116,77.6590653,Non-corridor,Central Zone 1,BEML GateJunc(SuranjandasRd),Low,True,21,6,1,1,0.9849430005555555,0,short,0,1,40,Medium,Jeevanbheemanagar,
FKID003311,unplanned,tree_fall,2024-03-29 20:41:42.652000+00:00,12.9678065,77.6529808,Non-corridor,,,Low,False,20,4,3,0,8.116174400833334,1,medium,0,0,20,Low,Jeevanbheemanagar,
FKID005475,unplanned,vehiclebreakdown,2023-12-23 20:57:00.807000+00:00,12.9675483,77.6530283,Non-corridor,Central Zone 1,,Low,True,20,5,12,1,0.9849430005555555,0,short,0,1,40,Medium,Jeevanbheemanagar,others
FKID004335,unplanned,construction,2023-12-01 23:21:12.999000+00:00,13.0346801,77.5572821,Non-corridor,North Zone 2,,Low,True,23,4,12,0,3.541629324444444,1,medium,0,1,60,Medium,Yeshwanthpura,
FKID003950,unplanned,waterlogging,2024-04-06 07:08:27.258000+00:00,12.9718029,77.595009,Mysore Road,,,High,False,7,5,4,1,94.0401023886111,1,extended,1,0,45,Medium,Cubbon Park,
FKID003952,unplanned,waterlogging,2024-04-06 07:08:27.258000+00:00,12.9718029,77.595009,Mysore Road,,,High,False,7,5,4,1,94.04078844555555,1,extended,1,0,45,Medium,Cubbon Park,
FKID004712,unplanned,accident,2024-01-23 06:57:55.535761+00:00,13.06494,77.6466017,Non-corridor,,,Low,False,6,1,1,0,0.9849430005555555,0,short,0,0,0,Low,Hennuru,
FKID005278,unplanned,vehiclebreakdown,2023-12-06 19:44:45.123000+00:00,13.0652173,77.6445305,Non-corridor,East Zone 2,,Low,False,19,2,12,0,0.9849430005555555,0,short,0,0,0,Low,Hennuru,lcv
FKID000957,unplanned,vehiclebreakdown,2024-02-11 08:41:04.564000+00:00,13.0663282,77.6406836,Non-corridor,,,Low,False,8,6,2,1,1.5359737325,1,medium,0,0,0,Low,Hennuru,bmtc_bus
FKID005383,unplanned,accident,2023-12-19 02:47:52.604830+00:00,13.07578,77.6508617,Non-corridor,East Zone 2,,Low,False,2,1,12,0,0.9849430005555555,0,short,0,0,0,Low,Hennuru,
FKID008102,unplanned,waterlogging,2024-01-25 08:37:32.616000+00:00,13.0403696,77.5155094,Tumkur Road,,Chokasandra (Tumkur road),High,False,8,3,1,0,90.45157662166667,1,extended,1,0,45,Medium,Peenya,
FKID004122,planned,construction,2024-02-13 12:05:46+00:00,12.96396195,77.56960303,Mysore Road,,,High,True,12,1,2,0,0.9849430005555555,0,short,1,1,65,Medium,Chamarajpet,
FKID004008,unplanned,vehiclebreakdown,2024-04-06 18:48:05.848000+00:00,12.958101,77.605949,Hosur Road,,,High,False,18,5,4,1,0.9849430005555555,0,short,1,0,25,Low,Ashok Nagar,others
FKID005841,unplanned,vehiclebreakdown,2023-11-12 03:25:00.281000+00:00,12.9581282,77.6059481,Hosur Road,Central Zone 1,CMP GateJunc,High,False,3,6,11,1,0.9849430005555555,0,short,1,0,25,Low,Ashok Nagar,heavy_vehicle
FKID007017,unplanned,vehiclebreakdown,2023-12-19 04:08:05.562000+00:00,12.959235,77.603915,Hosur Road,Central Zone 1,CMP GateJunc,High,False,4,1,12,0,0.9849430005555555,0,short,1,0,25,Low,Ashok Nagar,others
FKID005339,unplanned,vehiclebreakdown,2023-12-16 05:45:18.533000+00:00,12.9126831,77.5673126,ORR West 1,South Zone 1,,High,False,5,5,12,1,1.2562479055555558,1,medium,1,0,25,Low,K.S. Layout,private_car
FKID007728,unplanned,vehiclebreakdown,2024-01-13 02:21:42.702000+00:00,12.9379619,77.6939433,ORR East 1,East Zone 1,Kadubeesanahalli-ORR Junc,High,False,2,5,1,1,0.3472717111111111,1,short,1,0,25,Low,HAL Old Airport,bmtc_bus
FKID001601,unplanned,waterlogging,2024-02-19 20:55:32.585000+00:00,12.93884,77.6951109,ORR East 1,,,High,False,20,0,2,0,48.01538770027778,1,extended,1,0,45,Medium,HAL Old Airport,
FKID001165,unplanned,vehiclebreakdown,2024-02-14 04:45:46.195000+00:00,12.9399901,77.6955035,ORR East 1,,,High,False,4,2,2,0,1.820908636388889,1,medium,1,0,25,Low,HAL Old Airport,bmtc_bus
FKID001499,planned,construction,2024-02-18 03:37:55.578000+00:00,12.9392452,77.6951606,ORR East 1,,,High,True,3,6,2,1,0.5682891775,1,short,1,1,65,Medium,HAL Old Airport,
FKID006819,unplanned,vehiclebreakdown,2023-12-15 05:29:58.464000+00:00,12.9395521,77.6950925,ORR East 1,East Zone 1,Kadubeesanahalli-ORR Junc,High,False,5,4,12,0,1.3003636619444445,1,medium,1,0,25,Low,HAL Old Airport,private_bus
FKID003152,unplanned,vehiclebreakdown,2024-03-28 03:11:56.693000+00:00,12.94095523,77.696044,ORR East 1,,,High,False,3,3,3,0,1.2818991636111112,1,medium,1,0,25,Low,HAL Old Airport,others
FKID000256,unplanned,vehiclebreakdown,2024-02-01 23:19:25.609000+00:00,12.9390583,77.6946217,ORR East 1,,,High,False,23,3,2,0,0.31859723333333334,1,short,1,0,25,Low,HAL Old Airport,bmtc_bus
FKID001016,unplanned,waterlogging,2024-02-12 22:10:35.492000+00:00,12.9392361,77.6946108,ORR East 1,,,High,False,22,0,2,0,0.9849430005555555,0,short,1,0,25,Low,HAL Old Airport,
FKID002261,unplanned,vehiclebreakdown,2024-03-19 22:37:55.794000+00:00,12.9389553,77.6945893,ORR East 1,,,High,False,22,1,3,0,0.1691800191666667,1,short,1,0,25,Low,HAL Old Airport,bmtc_bus
FKID002264,unplanned,vehiclebreakdown,2024-03-19 22:46:18.266000+00:00,12.9383509,77.6945235,ORR East 1,,,High,False,22,1,3,0,2.434613915,1,medium,1,0,45,Medium,HAL Old Airport,bmtc_bus
FKID004710,unplanned,vehiclebreakdown,2023-11-20 19:28:18.166000+00:00,12.9982247,77.7580286,Non-corridor,East Zone 2,,Low,False,19,0,11,0,1.652731716388889,1,medium,0,0,0,Low,Mahadevapura,taxi
FKID000399,unplanned,vehiclebreakdown,2024-03-09 01:53:07.107000+00:00,12.99601,77.75823,Non-corridor,,,Low,False,1,5,3,1,0.18658866861111112,1,short,0,0,0,Low,Mahadevapura,lcv
FKID003294,unplanned,vehiclebreakdown,2024-03-29 14:24:06.858000+00:00,12.997221,77.7584725,Non-corridor,,,Low,False,14,4,3,0,0.9849430005555555,0,short,0,0,0,Low,Mahadevapura,heavy_vehicle
FKID004910,planned,construction,2023-12-13 01:56:57.965000+00:00,12.9896763,77.6638225,Non-corridor,Central Zone 1,,Low,True,1,2,12,0,0.9849430005555555,0,short,0,1,40,Medium,Banaswadi,
FKID004918,planned,construction,2023-12-13 02:01:14.758000+00:00,12.9896747,77.6638512,Non-corridor,Central Zone 1,,Low,True,2,2,12,0,0.9849430005555555,0,short,0,1,40,Medium,Banaswadi,
FKID005442,planned,construction,2023-12-21 22:15:26.334000+00:00,12.9894727,77.6639226,Non-corridor,Central Zone 1,,Low,False,22,3,12,0,0.9849430005555555,0,short,0,0,0,Low,Banaswadi,
FKID003615,unplanned,tree_fall,2024-04-03 06:52:20.474000+00:00,12.9870683,77.6638117,Non-corridor,,,Low,False,6,2,4,0,0.9849430005555555,0,short,0,0,0,Low,Banaswadi,
FKID005513,unplanned,vehiclebreakdown,2023-12-25 22:10:07.039000+00:00,12.9901114,77.6638193,Non-corridor,Central Zone 1,,Low,False,22,0,12,0,0.9849430005555555,0,short,0,0,0,Low,Banaswadi,private_car
FKID003731,unplanned,procession,2024-01-30 03:50:04.846000+00:00,12.96239447,77.76940255,Non-corridor,,,Low,False,3,1,1,0,0.9849430005555555,0,short,0,0,0,Low,Whitefield,
FKID003301,unplanned,vehiclebreakdown,2024-03-29 19:34:16.124000+00:00,12.9563631,77.5773428,Non-corridor,,,Low,False,19,4,3,0,0.3896186394444444,1,short,0,0,0,Low,City Market,bmtc_bus
FKID004810,unplanned,accident,2024-01-24 01:25:28.745073+00:00,12.96286699,77.57750887,Mysore Road,,,High,False,1,2,1,0,0.9849430005555555,0,short,1,0,25,Low,City Market,
FKID000111,unplanned,vehiclebreakdown,2024-03-07 22:28:07.464000+00:00,12.95836,77.5776317,Non-corridor,,,Low,False,22,3,3,0,0.9849430005555555,0,short,0,0,0,Low,City Market,private_bus
FKID007240,unplanned,vehiclebreakdown,2023-12-27 00:19:16.104000+00:00,12.95858962,77.57766366,Non-corridor,Central Zone 2,Basappa Circle Junction,Low,False,0,2,12,0,0.9849430005555555,0,short,0,0,0,Low,City Market,lcv
FKID004839,unplanned,road_conditions,2023-11-28 04:31:22.628000+00:00,12.99172696,77.63363568,Non-corridor,Central Zone 1,,Low,False,4,1,11,0,0.9849430005555555,0,short,0,0,0,Low,Pulikeshinagar(F.Town),
FKID003373,unplanned,vehiclebreakdown,2024-03-30 04:30:49.943000+00:00,12.9780253,77.609706,CBD 1,,,High,False,4,5,3,1,0.9849430005555555,0,short,1,0,25,Low,Shivajinagar,others
FKID003477,unplanned,construction,2024-03-31 22:49:30.006000+00:00,12.9773762,77.6086674,Old Madras Road,,,High,True,22,6,3,1,0.9849430005555555,0,short,1,1,65,Medium,Shivajinagar,
FKID006293,unplanned,vehiclebreakdown,2023-11-28 08:24:31.787000+00:00,12.9769842,77.6087452,Old Madras Road,Central Zone 1,KamrajRdJunction,High,False,8,1,11,0,0.9849430005555555,0,short,1,0,25,Low,Cubbon Park,taxi
FKID003707,planned,construction,2024-03-31 12:05:46+00:00,12.97736496,77.60867728,Old Madras Road,,,High,True,12,6,3,1,0.9849430005555555,0,short,1,1,65,Medium,Shivajinagar,
FKID004941,unplanned,vehiclebreakdown,2023-11-28 01:19:36.286000+00:00,13.02603063,77.44957098,Non-corridor,,,Low,False,1,1,11,0,0.9849430005555555,0,short,0,0,0,Low,No Police Station,taxi
FKID001934,planned,vip_movement,2024-03-17 22:05:46+00:00,12.8558344,77.52546483,Non-corridor,,,Low,True,22,6,3,1,0.9849430005555555,0,short,0,1,55,Medium,No Police Station,
FKID005875,planned,construction,2023-11-13 23:13:26.598000+00:00,13.0416928,77.6118382,ORR North 1,North Zone 1,"VeerannapalyaJunction(BEL,HO)",High,True,23,0,11,0,0.9849430005555555,0,short,1,1,65,Medium,K.G. Halli,
FKID005908,unplanned,construction,2023-11-14 22:05:55.292000+00:00,13.0416942,77.6118512,ORR North 1,North Zone 1,"VeerannapalyaJunction(BEL,HO)",High,False,22,1,11,0,0.9849430005555555,0,short,1,0,25,Low,K.G. Halli,
FKID005948,planned,construction,2023-11-15 23:50:33.280000+00:00,13.0416919,77.6118446,ORR North 1,North Zone 1,"VeerannapalyaJunction(BEL,HO)",High,True,23,2,11,0,0.9849430005555555,0,short,1,1,65,Medium,K.G. Halli,
FKID007525,planned,construction,2024-01-05 23:27:26.016000+00:00,13.04176,77.6118519,ORR North 1,North Zone 1,"VeerannapalyaJunction(BEL,HO)",High,True,23,4,1,0,0.9849430005555555,0,short,1,1,65,Medium,K.G. Halli,
FKID007633,planned,construction,2024-01-09 21:37:26.070000+00:00,13.0416414,77.6118399,ORR North 1,North Zone 1,"VeerannapalyaJunction(BEL,HO)",High,True,21,1,1,0,0.9849430005555555,0,short,1,1,65,Medium,K.G. Halli,
FKID007603,planned,construction,2024-01-08 23:11:12.373000+00:00,13.041996,77.6119305,ORR North 1,North Zone 1,"VeerannapalyaJunction(BEL,HO)",High,True,23,0,1,0,0.9849430005555555,0,short,1,1,65,Medium,K.G. Halli,
FKID007632,planned,construction,2024-01-09 21:34:43.624000+00:00,13.0419465,77.6119078,ORR North 1,North Zone 1,"VeerannapalyaJunction(BEL,HO)",High,True,21,1,1,0,0.9849430005555555,0,short,1,1,65,Medium,K.G. Halli,
